Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,URL_Entropy,Domain_Entropy,Subdomain_Count,Digit_Count,Special_Char_Count,Uppercase_Ratio,Domain_Age,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
qrco.de,0,0,0,1,0,0,0,0,4.152391277629867,2.8073549220576046,0,1,0,0.09090909090909091,-1,0,0,1,0,1
did.li,0,0,0,1,0,0,0,0,4.036006945330955,1.9182958340544896,0,0,0,0.02857142857142857,-1,1,0,1,0,1
google.com,0,0,1,1,1,0,0,0,5.304313228472493,2.6464393446710157,0,19,11,0.08552631578947369,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,2,0,0.09090909090909091,-1,1,0,1,0,1
pub-9be370c584ce41f591596de0ae3dea47.r2.dev,0,0,1,1,0,0,0,1,4.747742678581274,4.251164173004869,1,20,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.5224331297646545,2.9735572622751856,1,20,7,0.21142857142857144,-1,1,0,1,0,1
pub-d87f0f48638041248f8c3a13f90c35e6.r2.dev,0,0,1,1,0,0,0,1,4.778489004103309,4.2374411389168944,1,24,0,0.0,-1,1,0,1,0,1
mondialrelay-transit-fr.com,0,0,0,2,0,0,0,1,4.196565630242719,3.8841550945958043,0,0,0,0.0,-1,1,1,1,1,1
paytollaqi.vip,0,0,0,0,0,0,0,0,3.642489673166126,3.235926350629033,0,0,0,0.0,-1,1,1,1,1,1
txtag.org-etc-finvz.xin,0,0,0,0,0,0,0,1,4.1136085007312415,3.795088586397732,1,0,0,0.0,-1,1,1,1,1,1
dot.nd.gov-ticketzmo.xin,0,0,0,0,0,0,0,1,4.0785061502394475,3.7406015629507228,2,0,0,0.0,-1,1,1,1,1,1
ezdrive.com-txeo.top,0,0,0,0,0,0,0,1,3.9523029776623857,3.6464393446710157,1,0,0,0.0,-1,1,1,1,1,1
tabwjwq78282hjwq09201jjakak89102rh.myportfolio.com,0,0,1,0,0,0,0,0,4.5855358457519975,4.4234651896016475,1,15,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.666104575850757,2.9735572622751856,1,24,7,0.18857142857142858,-1,1,0,1,0,1
paytollaqr.vip,0,0,0,0,0,0,0,0,3.729446194905256,3.378783493486176,0,0,0,0.0,-1,1,1,1,1,1
secured-shareserver-gmfsteelgroup-1note.myportfolio.com,0,0,1,0,0,0,0,1,4.261587797403416,4.1216467587038546,1,1,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.617736613298128,2.9735572622751856,1,18,7,0.2,-1,1,0,1,0,1
pecto-4b016.web.app,0,0,0,0,0,0,0,1,3.9677201004744993,3.6818808028034034,1,4,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,5.209848955849739,2.9735572622751856,1,13,7,0.17557251908396945,-1,1,0,1,0,1
ezdrive.com-nyfr.xin,0,0,0,0,0,0,0,1,4.28022625367366,3.8219280948873626,1,0,0,0.0,-1,1,1,1,1,1
caixadirectasecure3d.com,0,0,0,0,0,0,0,0,3.98319563424773,3.605388542207534,0,1,0,0.0,-1,1,1,1,1,1
centralized-smartserver.pages.dev,0,0,0,0,0,0,0,1,4.034709089239382,3.8013774524295485,1,0,0,0.0,-1,1,1,1,1,1
mail-106153.weeblysite.com,0,0,0,0,0,0,0,1,4.378864088188098,4.13294404498096,1,6,0,0.0,-1,1,0,1,0,1
ungu.in,0,0,0,1,0,0,0,0,3.8245334068819115,2.2359263506290326,0,0,0,0.0,-1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,1,0,0.09523809523809523,-1,0,0,1,0,1
telegrams-x.com,0,0,0,1,0,0,1,1,4.004364184708142,3.640223928941852,0,0,0,0.0,-1,1,0,1,0,1
spikenow.com,0,0,1,1,0,0,0,0,4.453049378752762,3.4182958340544896,0,0,3,0.0,-1,1,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,4.228232908924062,3.202819531114783,1,1,1,0.0,-1,1,0,1,1,1
ledgerhelplive-wallet.webflow.io,0,0,0,0,0,0,0,1,4.009156577419443,3.6945488277869583,1,0,0,0.0,-1,1,1,1,1,1
43.134.191.197,0,0,1,3,1,0,0,0,5.795930223527203,2.4677201004744993,2,85,28,0.18454935622317598,-1,1,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,4.099114931039584,3.202819531114783,1,0,0,0.0,-1,1,0,1,1,1
macimixrt.firebaseapp.com,0,0,0,0,0,0,0,0,3.9542473996920804,3.6732696895151085,1,0,0,0.0,-1,1,1,1,1,1
allegrolokalnie.pl-propozycje-89424.shop,0,0,0,0,0,0,0,1,4.385299814773783,4.172573883611435,1,5,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.616647307096166,2.9735572622751856,1,21,7,0.21142857142857144,-1,1,0,1,0,1
bullettrainbtn2.blogspot.com,0,0,0,0,0,0,1,0,4.060012149061901,3.869331261111518,1,1,0,0.0,-1,1,1,1,1,1
pub-162a9c6132154263b7ace17a8b681143.r2.dev,0,0,1,1,0,0,0,1,4.683325543943791,4.08267318468309,1,25,0,0.0,-1,1,0,1,0,1
destoras.weebly.com,0,0,0,0,0,0,0,0,3.9852281360342516,3.6818808028034034,1,0,0,0.0,-1,1,1,1,1,1
volkewneg.firebaseapp.com,0,0,0,0,0,0,0,0,4.278351811711312,4.003856189774725,1,0,0,0.0,-1,1,1,1,1,1
help-s-ledgrralive.webflow.io,0,0,0,0,0,0,0,1,4.175430473912968,3.892463753748262,1,0,0,0.0,-1,1,1,1,1,1
home-104473.weeblysite.com,0,0,0,0,0,0,0,1,4.2861465882499115,4.085055102756478,1,6,0,0.0,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.9690016298759927,2.5,1,1,0,0.13043478260869565,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.619117041413477,2.9735572622751856,1,21,7,0.17142857142857143,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,1,0,0.043478260869565216,-1,1,1,1,1,1
mailnservice.onepage.me,0,0,0,0,0,0,0,0,3.9886085007312415,3.5840123702119344,1,0,0,0.0,-1,1,0,1,0,1
away.vk.com,0,0,1,1,0,0,0,0,4.669147076928657,3.095795255000934,1,19,1,0.0,-1,0,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.657240292739783,3.5944656369614525,2,5,0,0.0784313725490196,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.643581092449577,2.9735572622751856,1,15,10,0.22105263157894736,-1,1,0,1,0,1
e-zpass.ehekg.xin,0,0,0,0,0,0,0,1,3.8441065448145384,3.572469458770136,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.494252953444203,2.9735572622751856,1,17,7,0.18857142857142858,-1,1,0,1,0,1
bov-verify.web.app,0,0,0,0,0,0,0,1,4.032303242743953,3.614369445886757,1,0,0,0.0,-1,1,1,1,1,1
pub-68edf352d5f54adf86c1b1191639904b.r2.dev,0,0,1,1,0,0,0,1,4.739572261986723,4.22220806840402,1,22,0,0.0,-1,1,0,1,0,1
jun-july.weebly.com,0,0,0,0,0,0,0,1,4.137537511266052,3.6163485660751644,1,0,0,0.0,-1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.618024606465274,3.5944656369614525,2,3,0,0.11764705882352941,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,0,0,0.08695652173913043,-1,1,1,1,1,1
docs.google.com,0,0,1,4,0,0,0,0,5.095962030045651,2.9735572622751856,1,8,0,0.19047619047619047,-1,1,0,1,0,1
vastushailendra.com,0,0,0,2,0,0,0,0,4.222690418935625,3.892407118592877,0,0,0,0.0,-1,1,0,1,0,1
e-zpassnqttc.win,0,0,0,0,0,0,0,1,3.7834651896016473,3.625,0,0,0,0.0,-1,1,1,1,1,1
paytollyunh.vip,0,0,0,0,0,0,0,0,3.7406015629507228,3.506890595608519,0,0,0,0.0,-1,1,1,1,1,1
ferrocarrilesfederalessuizos.firebaseapp.com,0,0,0,0,0,0,0,0,4.021402115433493,3.708623381372357,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.457341354553684,2.9735572622751856,1,15,10,0.14736842105263157,-1,1,0,1,0,1
mation.paymentchds.xin,0,0,0,0,0,0,0,0,3.937751955408587,3.7887549139935035,1,0,0,0.0,-1,1,1,1,1,1
txtag.org-txtagstorefrontcoo.xin,0,0,0,0,0,0,0,1,3.830010773323189,3.5192475629608078,1,0,0,0.0,-1,1,1,1,1,1
btmine.weebly.com,0,0,0,0,0,0,0,0,3.921029621737615,3.4548223999466066,1,0,0,0.0,-1,1,1,1,1,1
logon-ledg-en.webflow.io,0,0,0,0,0,0,0,1,4.0060710131011685,3.438721875540867,1,0,0,0.0,-1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,4.098652005434406,3.202819531114783,1,2,0,0.0,-1,1,0,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.607705730318399,2.8073549220576046,0,1,1,0.10810810810810811,-1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,3.936180434129755,2.0,0,3,0,0.17391304347826086,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,3.7849418274376427,2.8073549220576046,0,1,0,0.0,-1,0,0,1,0,1
vbageghaebjrj5hg.firebaseapp.com,0,0,0,0,0,0,0,0,4.143541333622539,3.890319531114783,1,1,0,0.0,-1,1,1,1,1,1
ow.ly,0,0,0,1,0,0,1,0,4.103465189601647,2.321928094887362,0,2,0,0.24,-1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.8453509366224363,2.584962500721156,0,2,0,0.045454545454545456,-1,1,0,1,0,1
ezdrivema.com-xiiiwk.vip,0,0,0,0,0,0,0,1,4.184862968552385,3.7678941476196224,1,0,0,0.0,-1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,0,0,0.13043478260869565,-1,1,1,1,1,1
doc-beta-brown.vercel.app,0,0,0,0,0,0,0,1,4.054229296672175,3.813660689688186,1,0,0,0.0,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,3.936260027531527,2.8073549220576046,0,0,0,0.09090909090909091,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.458095244935531,2.9735572622751856,1,16,10,0.1631578947368421,-1,1,0,1,0,1
newburycafe.co.za,0,0,1,4,0,0,0,0,4.317659832360698,3.6168746059562222,1,2,0,0.03636363636363636,-1,1,0,1,0,1
e-zpassny.com-ticketoo.xin,0,0,0,0,0,0,0,1,4.093149802473812,3.9021748142117283,1,0,0,0.0,-1,1,1,1,1,1
allegrolokalnie.oferta-1985627.shop,0,0,0,0,0,0,0,1,4.433634982148036,4.286146588249911,1,7,0,0.0,-1,1,1,1,1,1
txtag.org-etc-finwz.xin,0,0,0,0,0,0,0,1,4.1136085007312415,3.795088586397732,1,0,0,0.0,-1,1,1,1,1,1
pub-3b380a6d506e4fdbb1786f239cfe3be3.r2.dev,0,0,1,1,0,0,0,1,4.718658263062234,4.18245211620526,1,19,0,0.0,-1,1,0,1,0,1
ipfs.io,0,0,1,2,0,0,0,0,5.013412697726716,2.5216406363433186,0,11,0,0.19402985074626866,-1,1,0,1,0,1
caseid10089156894156980.firebaseapp.com,0,0,0,0,0,0,0,0,4.443421094065506,4.1949067057088945,1,17,0,0.0,-1,1,1,1,1,1
batpsonknzai.wixsite.com,0,0,0,1,0,0,0,0,4.162814895472356,3.886842188131012,1,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.633570327201939,2.9735572622751856,1,25,7,0.2,-1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,4.226474118254375,3.459431618637298,0,5,0,0.0,-1,1,0,1,0,1
ardentonlinealert.weebly.com,0,0,0,0,0,0,0,0,4.077715447225512,3.6959472263874704,1,0,0,0.0,-1,1,1,1,1,1
sso-robinhood---com---cdnlogin.webflow.io,0,0,0,0,0,0,0,1,4.070435500513582,3.7194725056246654,1,0,0,0.0,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.9690016298759927,2.5,1,0,0,0.043478260869565216,-1,1,1,1,1,1
escalate-security-risks.vercel.app,0,0,0,0,0,0,0,1,3.9612945579650987,3.738218635928951,1,0,0,0.0,-1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,0,0,0.19047619047619047,-1,1,0,1,0,1
ezdrive.com-86oe.top,0,0,0,0,0,0,0,1,4.064203408622266,3.746439344671016,1,2,0,0.0,-1,1,1,1,1,1
yarezpo.firebaseapp.com,0,0,0,0,0,0,0,0,3.9917292966721747,3.642489673166126,1,0,0,0.0,-1,1,1,1,1,1
pub-8bfdae8a83c2423096a954b71abf4164.r2.dev,0,0,1,1,0,0,0,1,4.804450947239387,4.274874638322402,1,21,0,0.0,-1,1,0,1,0,1
wtye662hdjjkd9f90wmdjj226did883d.weebly.com,0,0,0,0,0,0,0,0,4.468918563962097,4.204652545097893,1,12,0,0.0,-1,1,1,1,1,1
sso--my--coinbasepro-w--cdn--auth.webflow.io,0,0,0,0,0,0,0,1,4.2108708697724815,4.012869334734011,1,0,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.563063490472583,2.9735572622751856,1,14,7,0.22285714285714286,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,1,0,0.18181818181818182,-1,1,0,1,0,1
resgateoscashbacks.dynv6.net,0,0,0,1,0,0,0,0,4.183208073322318,3.8962915290459277,1,1,0,0.041666666666666664,-1,1,1,1,1,1
pub-05c4ba224f9c4f919cfc0f2f1b96aaf6.r2.dev,0,0,1,1,0,0,0,1,4.630985019785138,3.9896499288691367,1,18,0,0.0,-1,1,0,1,0,1
bafybeifcfe5xorgq2rm5cwebwgksa72gyifrf3tmfjqrwcnwpr5qpglvb4.ipfs.dweb.link,0,0,1,0,0,0,0,0,4.763417522999239,4.611414941459612,2,8,0,0.0,-1,1,1,1,1,1
ghghdgh.weebly.com,0,0,0,0,0,0,0,0,3.8841550945958043,3.4193819456463714,1,0,0,0.0,-1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,4.208924987016683,3.202819531114783,1,0,0,0.05405405405405406,-1,1,0,1,1,1
talktalk-107574.weeblysite.com,0,0,0,0,0,0,0,1,4.365548296274371,4.164735178725505,1,6,0,0.0,-1,1,0,1,0,1
virtualrisk.com.ar,0,0,0,1,0,0,0,0,4.054229296672175,3.57243125132212,1,1,0,0.0,-1,1,0,1,0,1
pub-3201b0059e074b9486139d100a5af429.r2.dev,0,0,1,1,0,0,0,1,4.593844743983745,4.1581409171909165,1,26,0,0.0,-1,1,0,1,0,1
case-req-f.github.io,0,0,0,2,0,0,0,1,4.235015641798043,3.9219280948873627,1,2,0,0.0,-1,1,0,1,0,1
pub-93447d52bbd14ef0872d9ebe64bd09eb.r2.dev,0,0,1,1,0,0,0,1,4.680937594980809,3.9788500812712257,1,19,0,0.0,-1,1,0,1,0,1
arafathrumman.github.io,0,0,1,1,0,0,0,0,4.284115262107843,3.5670402169265785,1,0,0,0.0,-1,1,0,1,0,1
ipfs.best-practice.se,0,0,1,3,1,0,0,1,4.670267526307873,3.463280517810811,1,6,0,0.0,-1,1,0,1,0,1
reniacade.firebaseapp.com,0,0,0,0,0,0,0,0,3.984234164652489,3.6038561897747248,1,0,0,0.0,-1,1,1,1,1,1
bafybeie4gjnceoebvdfmix5c2vabo34ksdtesem4cc5pakztj47eqf7qp4.ipfs.dweb.link,0,0,1,1,0,0,0,0,4.941954091663113,4.6182559877660525,2,16,1,0.0,-1,1,0,1,0,1
txtag.org-tcozb.top,0,0,0,0,0,0,0,1,3.6995138503199656,3.3660913291191927,1,0,0,0.0,-1,1,1,1,1,1
app-mobilidade.top,0,0,0,1,0,0,0,1,3.8132065289617665,3.4613201402110088,0,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.555383898189644,2.9735572622751856,1,28,5,0.15568862275449102,-1,1,0,1,0,1
jemi.so,0,0,0,1,0,0,0,0,3.970573095811685,2.8073549220576046,0,6,0,0.0,-1,0,0,1,0,1
mkrchmpreendimento.com,0,0,0,0,0,0,0,0,3.8565647621309544,3.5160276412662306,0,0,0,0.0,-1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,4.0559581516151235,2.5,1,1,0,0.08695652173913043,-1,1,1,1,1,1
no-9f03.firebaseapp.com,0,0,0,0,0,0,0,1,4.265319531114783,4.001822825622231,1,3,0,0.0,-1,1,1,1,1,1
home-terzarhardwr.webflow.io,0,0,0,0,0,0,0,1,4.114066203115955,3.797902689682947,1,0,0,0.0,-1,1,1,1,1,1
sschmitz59.wixsite.com,0,0,0,1,0,0,0,0,3.9655839357277816,3.6635327548042547,1,2,0,0.0,-1,1,0,1,0,1
com-xxiwa.vip,0,0,0,0,0,0,0,1,3.8796640049025943,3.3927474104487847,0,0,0,0.0,-1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,4.023136955868885,2.0,0,4,0,0.13043478260869565,-1,1,0,1,0,1
blakeharmann.wixsite.com,0,0,0,1,0,0,0,0,4.33209539866017,3.9701755214643453,1,1,0,0.0,-1,1,0,1,0,1
wahed-koudsi2001.github.io,0,0,0,1,0,0,0,1,4.3153115322251026,4.056020968057882,1,4,0,0.025,-1,1,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,5.140057582382854,3.327819531114783,1,3,1,0.20481927710843373,-1,1,0,1,0,1
thetollroads.com-fastrakyn.xin,0,0,0,0,0,0,0,1,4.243628103911205,4.0980685120588385,1,0,0,0.0,-1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,2,0,0.09090909090909091,-1,1,0,1,0,1
com-etrbzw.top,0,0,0,0,0,0,0,1,3.795088586397732,3.5216406363433186,0,0,0,0.0,-1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,0,0,0.09523809523809523,-1,1,0,1,0,1
sss555ssssaaaazzzzzccc.start.page,0,0,0,0,0,0,0,0,3.441998303773166,3.085933801689039,1,3,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.492046748641746,2.9735572622751856,1,12,7,0.19428571428571428,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,4.173033892020166,2.5,1,2,0,0.06060606060606061,-1,1,1,1,1,1
yuryueeeue.weebly.com,0,0,0,0,0,0,0,0,3.781076011914607,3.105672184271433,1,0,0,0.0,-1,1,1,1,1,1
pcgscoinlisting.weebly.com,0,0,0,0,0,0,0,0,4.050013373778757,3.7962176025900565,1,0,0,0.0,-1,1,1,1,1,1
drive-secu.myportfolio.com,0,0,0,0,0,0,0,1,4.171860873964197,3.9312089489103235,1,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.615561153373686,2.9735572622751856,1,22,7,0.22285714285714286,-1,1,0,1,0,1
annettesouth2.wixstudio.io,0,0,0,1,0,0,0,0,3.758507987538282,3.6423714487439023,1,1,0,0.0,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,4.027169118440618,2.584962500721156,0,3,0,0.13636363636363635,-1,1,0,1,0,1
paturnpike.com-g1d2.cyou,0,0,0,0,0,0,0,1,4.369707376737533,4.16829583405449,1,2,0,0.0,-1,1,1,1,1,1
bt-104462.weeblysite.com,0,0,0,0,0,0,0,1,4.27137063437885,4.053508854797679,1,6,0,0.0,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.696455979014293,3.5944656369614525,2,2,0,0.1568627450980392,-1,1,0,1,0,1
txtag.org-txtagstorefrontbvl.xin,0,0,0,0,0,0,0,1,3.997199870207905,3.73345859334435,1,0,0,0.0,-1,1,1,1,1,1
exodusrs.webflow.io,0,0,0,0,0,0,0,0,4.012188403968661,3.576617644908666,1,0,0,0.0,-1,1,1,1,1,1
dalipthukral0.wixsite.com,0,0,0,1,0,0,0,0,4.201842785465543,4.1336606896881865,1,1,0,0.0,-1,1,0,1,0,1
55i.de1.mytemp.website,0,0,0,0,0,0,0,0,3.7898980954642876,3.5160276412662306,2,3,0,0.0,-1,1,1,1,1,1
olx-pl.rinopa.sbs,0,0,1,3,0,0,0,1,4.5103623302129146,3.499227547132693,1,7,0,0.0,-1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,4.023136955868885,2.0,0,3,0,0.21739130434782608,-1,1,1,1,1,1
195-211-190-219.cprapid.com,0,0,0,3,0,0,0,1,4.158419100517428,3.676390632579626,1,12,0,0.0,-1,1,1,1,1,1
pekersemih9.com,0,0,0,0,0,0,0,0,3.7622673906514943,3.456564762130954,0,1,0,0.0,-1,1,0,1,0,1
demonserver76.weebly.com,0,0,0,0,0,0,0,0,4.184862968552385,3.7678941476196224,1,2,0,0.0,-1,1,1,1,1,1
start-learn--ledger-us.webflow.io,0,0,0,0,0,0,0,1,4.177566232096525,3.907734270742486,1,0,0,0.0,-1,1,0,1,0,1
bunlorad.web.app,0,0,0,0,0,0,0,0,3.9434651896016475,3.5,1,0,0,0.0,-1,1,1,1,1,1
outlook.formstack.com,0,0,0,2,0,0,0,0,3.7556571108539667,3.363286923996055,1,0,0,0.0,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.9690016298759927,2.5,1,0,0,0.13043478260869565,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.061482186720776,2.8073549220576046,0,1,0,0.045454545454545456,-1,0,0,1,0,1
eu.jotform.com,0,0,0,2,0,0,0,0,4.379714446279217,3.1820058147602137,1,15,0,0.0,-1,1,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,5.74196349804942,3.0306390622295662,1,11,4,0.4,-1,1,0,1,0,1
derekjean77653.activehosted.com,0,0,0,2,0,0,0,0,4.412087069250079,4.128078875727623,1,6,0,0.0,-1,1,0,1,0,1
telargam.wang,0,0,0,1,0,0,0,0,3.7720552088742005,3.180832987205441,0,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.6706582704867765,2.9735572622751856,1,17,7,0.2742857142857143,-1,1,0,1,0,1
voclclic.wixsite.com,0,0,0,1,0,0,0,0,4.050301855434982,3.3841837197791893,1,1,0,0.0,-1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,5.639541956098395,2.9735572622751856,1,15,10,0.24210526315789474,-1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,3.9690016298759927,2.5,1,0,0,0.13043478260869565,-1,1,1,1,1,1
txtag.com-rtsp.xin,0,0,0,0,0,0,0,1,3.852497577104199,3.683542362433231,1,0,0,0.0,-1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,3.9394709940012875,2.584962500721156,0,0,0,0.14285714285714285,-1,1,0,1,0,1
bt-101814.weeblysite.com,0,0,0,0,0,0,0,1,4.18788919491935,3.9387218755408675,1,6,0,0.0,-1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,4.304229296672175,3.459431618637298,0,4,0,0.0,-1,1,0,1,0,1
thetollroads-paytollsmjugt.xin,0,0,0,0,0,0,0,1,4.162980744225907,4.081727678869736,0,0,0,0.0,-1,1,1,1,1,1
tinyurl.com,0,0,0,1,0,0,1,0,4.297902689682947,3.459431618637298,0,3,0,0.0,-1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,3.936260027531527,2.584962500721156,0,1,0,0.18181818181818182,-1,1,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,4.102486181029538,3.202819531114783,1,4,0,0.0,-1,1,0,1,1,1
83478378hjch2hxn2hj4nhj5i4u5398sharepoint.pages.dev,0,0,1,0,0,0,0,0,4.532799396043945,4.431558429909844,1,17,0,0.0,-1,1,1,1,1,1
localstockservicefr.firebaseapp.com,0,0,0,0,0,0,0,0,4.083765141069552,3.843010159554856,1,0,0,0.0,-1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,3.6537567082870015,2.584962500721156,0,1,0,0.047619047619047616,-1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,4.466998074152292,3.5944656369614525,2,0,0,0.11538461538461539,-1,1,0,1,0,1
telstra-101112.weeblysite.com,0,0,0,0,0,0,0,1,4.165837632423487,3.935398667466763,1,6,0,0.0,-1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,4.0559581516151235,2.8073549220576046,0,0,0,0.0,-1,1,0,1,0,1
t.co,0,0,0,1,0,0,1,0,4.023136955868885,2.0,0,1,0,0.21739130434782608,-1,1,1,1,1,1
allegrolokalnie.pl-948192.xyz,0,0,1,2,0,0,0,1,5.113956427619404,4.112820978767682,1,41,11,0.08904109589041095,-1,1,1,1,1,1
org-txtagstorefrontcgi.xin,0,0,0,0,0,0,0,1,3.914159445145515,3.6133373140453076,0,0,0,0.0,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.152391277629867,2.8073549220576046,0,1,0,0.13636363636363635,-1,0,0,1,0,1
t.co,0,0,0,1,0,0,1,0,4.023136955868885,2.0,0,2,0,0.043478260869565216,-1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,4.061482186720776,2.8073549220576046,0,1,0,0.045454545454545456,-1,1,0,1,0,1
demo3.cloudwp.dev,0,0,1,6,0,0,0,0,4.598893969540659,3.4548223999466066,1,123,10,0.007168458781362007,-1,1,0,1,0,1
my-business-104136-108266.square.site,0,0,0,0,0,0,0,1,4.392277173072062,4.1654211904102825,1,12,0,0.0,-1,1,1,1,1,1
kukionyrylognryly.webflow.io,0,0,0,0,0,0,0,0,4.141621608755249,3.6375375112660517,1,0,0,0.0,-1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,4.323220703147271,3.202819531114783,1,12,0,0.0,-1,1,0,1,0,1
v6992y.webwave.dev,0,0,0,0,0,0,0,0,3.9302703722934536,3.3082708345352603,1,4,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.506028756031644,2.9735572622751856,1,16,7,0.2,-1,1,0,1,0,1
ducatiionp.blob.core.windows.net,0,0,1,2,0,0,0,0,4.285688794632935,3.827819531114783,3,0,0,0.0,-1,1,0,1,0,1
hm.ru,0,0,0,1,0,0,0,0,3.8841837197791893,2.321928094887362,0,0,0,0.1,-1,1,0,1,0,1
suivie-de-colis.fr,0,0,0,1,0,0,0,1,4.141604167868594,3.57243125132212,0,0,0,0.0,-1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,5.331232451884776,2.9735572622751856,1,4,1,0.2761904761904762,-1,1,0,1,0,1
telegrammivan1.pages.dev,0,0,0,0,0,0,0,0,4.0060710131011685,3.720175521464345,1,1,0,0.0,-1,1,1,1,1,1
sso-itrustcepital-aauth.webflow.io,0,0,0,0,0,0,0,1,4.065117661376963,3.939829017466402,1,0,0,0.0,-1,1,1,1,1,1
domappcheckomeg15.web.app,0,0,0,0,0,0,0,0,4.054538856580818,3.733660689688186,1,2,0,0.0,-1,1,1,1,1,1
newburycafe.co.za,0,0,1,4,0,0,0,0,4.317659832360698,3.6168746059562222,1,2,0,0.03636363636363636,-1,1,0,1,0,1
